playlist_name,playlist_uri,playlist_tracks_url,playlist_num_tracks,snapshot_id,playlist_img,track_name,track_uri,artist_name,album_name,album_img,track_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,key_mode
Roadetripe,3dd4XQnoUDXc7Qq5uXFiT5,https://api.spotify.com/v1/users/liraop/playlists/3dd4XQnoUDXc7Qq5uXFiT5/tracks,33,G+cRGynM5rXIQqvCfDd/10LVOreilxblX59Wb3Ti4ywYW3ZUOX7oWJenNy9ndrA/,https://mosaic.scdn.co/640/6e183bec30e9765bb171beaa5899a033ad7b278c8ba4ffc04848098d83c60477c3f84d183b3fe0f7bde6b7d337851ce9b918ebab40ed167a949df466de09af0a58bcfef897b28d1a11c8cb83879cf2a6,The Next Time Around,5WkFcV8MymMUS0zc64sN41,Little Joy,Little Joy,https://i.scdn.co/image/bde6b7d337851ce9b918ebab40ed167a949df466,38,0.754,0.612,A#,-7.773,major,0.0313,0.788,0.0342,0.136,0.967,120.039,154253,4,A# major
Roadetripe,3dd4XQnoUDXc7Qq5uXFiT5,https://api.spotify.com/v1/users/liraop/playlists/3dd4XQnoUDXc7Qq5uXFiT5/tracks,33,G+cRGynM5rXIQqvCfDd/10LVOreilxblX59Wb3Ti4ywYW3ZUOX7oWJenNy9ndrA/,https://mosaic.scdn.co/640/6e183bec30e9765bb171beaa5899a033ad7b278c8ba4ffc04848098d83c60477c3f84d183b3fe0f7bde6b7d337851ce9b918ebab40ed167a949df466de09af0a58bcfef897b28d1a11c8cb83879cf2a6,Ragged Wood,5gXF3XyUkM9BVA8QW7uYUg,Fleet Foxes,Fleet Foxes,https://i.scdn.co/image/6e183bec30e9765bb171beaa5899a033ad7b278c,57,0.362,0.658,E,-5.929,major,0.0292,0.0995,0.0102,0.0602,0.155,104.21,307213,4,E major
Roadetripe,3dd4XQnoUDXc7Qq5uXFiT5,https://api.spotify.com/v1/users/liraop/playlists/3dd4XQnoUDXc7Qq5uXFiT5/tracks,33,G+cRGynM5rXIQqvCfDd/10LVOreilxblX59Wb3Ti4ywYW3ZUOX7oWJenNy9ndrA/,https://mosaic.scdn.co/640/6e183bec30e9765bb171beaa5899a033ad7b278c8ba4ffc04848098d83c60477c3f84d183b3fe0f7bde6b7d337851ce9b918ebab40ed167a949df466de09af0a58bcfef897b28d1a11c8cb83879cf2a6,Tudo o Que Você Podia Ser,4iNgXqTD2uux9GH4lTnNaN,Milton Nascimento,Clube Da Esquina,https://i.scdn.co/image/8ba4ffc04848098d83c60477c3f84d183b3fe0f7,45,0.454,0.441,D,-16.733,minor,0.0286,0.303,5.24e-4,0.104,0.817,95.7,177e3,4,D minor
Roadetripe,3dd4XQnoUDXc7Qq5uXFiT5,https://api.spotify.com/v1/users/liraop/playlists/3dd4XQnoUDXc7Qq5uXFiT5/tracks,33,G+cRGynM5rXIQqvCfDd/10LVOreilxblX59Wb3Ti4ywYW3ZUOX7oWJenNy9ndrA/,https://mosaic.scdn.co/640/6e183bec30e9765bb171beaa5899a033ad7b278c8ba4ffc04848098d83c60477c3f84d183b3fe0f7bde6b7d337851ce9b918ebab40ed167a949df466de09af0a58bcfef897b28d1a11c8cb83879cf2a6,Meu Esquema,5hO3HgwIygwqjkGsw6wdP3,Mundo Livre S/A,Por Pouco (Bit Box),https://i.scdn.co/image/de09af0a58bcfef897b28d1a11c8cb83879cf2a6,53,0.744,0.47,B,-12.061,minor,0.0414,0.878,0.0747,0.0982,0.657,138.058,259480,4,B minor
Roadetripe,3dd4XQnoUDXc7Qq5uXFiT5,https://api.spotify.com/v1/users/liraop/playlists/3dd4XQnoUDXc7Qq5uXFiT5/tracks,33,G+cRGynM5rXIQqvCfDd/10LVOreilxblX59Wb3Ti4ywYW3ZUOX7oWJenNy9ndrA/,https://mosaic.scdn.co/640/6e183bec30e9765bb171beaa5899a033ad7b278c8ba4ffc04848098d83c60477c3f84d183b3fe0f7bde6b7d337851ce9b918ebab40ed167a949df466de09af0a58bcfef897b28d1a11c8cb83879cf2a6,Maracatu Atômico,3cR6v2bOwqi7znC8P5Vs1T,Chico Science,Afrociberdelia,https://i.scdn.co/image/dc8cf45ea48211a40ba5268ea70c033805da8886,50,0.748,0.729,C#,-8.924,minor,0.0969,0.0142,2.72e-4,0.214,0.264,95.743,284173,4,C# minor
Roadetripe,3dd4XQnoUDXc7Qq5uXFiT5,https://api.spotify.com/v1/users/liraop/playlists/3dd4XQnoUDXc7Qq5uXFiT5/tracks,33,G+cRGynM5rXIQqvCfDd/10LVOreilxblX59Wb3Ti4ywYW3ZUOX7oWJenNy9ndrA/,https://mosaic.scdn.co/640/6e183bec30e9765bb171beaa5899a033ad7b278c8ba4ffc04848098d83c60477c3f84d183b3fe0f7bde6b7d337851ce9b918ebab40ed167a949df466de09af0a58bcfef897b28d1a11c8cb83879cf2a6,Chamber Of Reflection,1MJ5f5EYBC92ADD6xcz7nb,Mac DeMarco,Salad Days,https://i.scdn.co/image/dfa4fc823e436ffdc0d423c39f2a990e125b89e0,70,0.537,0.558,B,-8.678,major,0.0929,0.263,0.91,0.102,0.505,131.037,231724,4,B major
Roadetripe,3dd4XQnoUDXc7Qq5uXFiT5,https://api.spotify.com/v1/users/liraop/playlists/3dd4XQnoUDXc7Qq5uXFiT5/tracks,33,G+cRGynM5rXIQqvCfDd/10LVOreilxblX59Wb3Ti4ywYW3ZUOX7oWJenNy9ndrA/,https://mosaic.scdn.co/640/6e183bec30e9765bb171beaa5899a033ad7b278c8ba4ffc04848098d83c60477c3f84d183b3fe0f7bde6b7d337851ce9b918ebab40ed167a949df466de09af0a58bcfef897b28d1a11c8cb83879cf2a6,No Other Heart,2bOtPtzdNZMXxuAETyMSUt,Mac DeMarco,Another One,https://i.scdn.co/image/5b919c3e01d09949205185e6823c722bcda91237,55,0.67,0.684,D,-7.47,major,0.0242,0.517,0.0103,0.126,0.852,94.261,173118,4,D major
Roadetripe,3dd4XQnoUDXc7Qq5uXFiT5,https://api.spotify.com/v1/users/liraop/playlists/3dd4XQnoUDXc7Qq5uXFiT5/tracks,33,G+cRGynM5rXIQqvCfDd/10LVOreilxblX59Wb3Ti4ywYW3ZUOX7oWJenNy9ndrA/,https://mosaic.scdn.co/640/6e183bec30e9765bb171beaa5899a033ad7b278c8ba4ffc04848098d83c60477c3f84d183b3fe0f7bde6b7d337851ce9b918ebab40ed167a949df466de09af0a58bcfef897b28d1a11c8cb83879cf2a6,Grown Ocean,0h82v102GVrNPgwi36u9MY,Fleet Foxes,Helplessness Blues,https://i.scdn.co/image/21cb1a879664863231889144af06553b58d08460,38,0.343,0.719,C,-7.261,major,0.0542,0.0118,0.0406,0.123,0.203,157.678,276040,3,C major
Roadetripe,3dd4XQnoUDXc7Qq5uXFiT5,https://api.spotify.com/v1/users/liraop/playlists/3dd4XQnoUDXc7Qq5uXFiT5/tracks,33,G+cRGynM5rXIQqvCfDd/10LVOreilxblX59Wb3Ti4ywYW3ZUOX7oWJenNy9ndrA/,https://mosaic.scdn.co/640/6e183bec30e9765bb171beaa5899a033ad7b278c8ba4ffc04848098d83c60477c3f84d183b3fe0f7bde6b7d337851ce9b918ebab40ed167a949df466de09af0a58bcfef897b28d1a11c8cb83879cf2a6,Boy With a Coin,2ir2gcSm7S0H1Fa7oGKfLr,Iron & Wine,The Shepherd's Dog,https://i.scdn.co/image/744394ce8715635676ad9bf3b42b657a5b4666c7,55,0.66,0.566,C,-8.255,major,0.0293,0.123,0.795,0.122,0.295,125.747,245466,4,C major
Roadetripe,3dd4XQnoUDXc7Qq5uXFiT5,https://api.spotify.com/v1/users/liraop/playlists/3dd4XQnoUDXc7Qq5uXFiT5/tracks,33,G+cRGynM5rXIQqvCfDd/10LVOreilxblX59Wb3Ti4ywYW3ZUOX7oWJenNy9ndrA/,https://mosaic.scdn.co/640/6e183bec30e9765bb171beaa5899a033ad7b278c8ba4ffc04848098d83c60477c3f84d183b3fe0f7bde6b7d337851ce9b918ebab40ed167a949df466de09af0a58bcfef897b28d1a11c8cb83879cf2a6,A Horse with No Name,54eZmuggBFJbV7k248bTTt,America,America,https://i.scdn.co/image/8aad3712983eab1773d5926ac2409a89d485ec63,74,0.654,0.506,B,-17.18,minor,0.0535,0.686,0.0155,0.155,0.831,123.179,252240,4,B minor
Roadetripe,3dd4XQnoUDXc7Qq5uXFiT5,https://api.spotify.com/v1/users/liraop/playlists/3dd4XQnoUDXc7Qq5uXFiT5/tracks,33,G+cRGynM5rXIQqvCfDd/10LVOreilxblX59Wb3Ti4ywYW3ZUOX7oWJenNy9ndrA/,https://mosaic.scdn.co/640/6e183bec30e9765bb171beaa5899a033ad7b278c8ba4ffc04848098d83c60477c3f84d183b3fe0f7bde6b7d337851ce9b918ebab40ed167a949df466de09af0a58bcfef897b28d1a11c8cb83879cf2a6,San Tropez,3kbUFmLV5SHVQonfOpNgkd,Pink Floyd,Meddle,https://i.scdn.co/image/986b720a4a364a0d2558a4579dcea14b611800f7,51,0.691,0.324,C,-15.367,major,0.0446,0.171,0.0219,0.0674,0.543,121.664,223067,4,C major
Roadetripe,3dd4XQnoUDXc7Qq5uXFiT5,https://api.spotify.com/v1/users/liraop/playlists/3dd4XQnoUDXc7Qq5uXFiT5/tracks,33,G+cRGynM5rXIQqvCfDd/10LVOreilxblX59Wb3Ti4ywYW3ZUOX7oWJenNy9ndrA/,https://mosaic.scdn.co/640/6e183bec30e9765bb171beaa5899a033ad7b278c8ba4ffc04848098d83c60477c3f84d183b3fe0f7bde6b7d337851ce9b918ebab40ed167a949df466de09af0a58bcfef897b28d1a11c8cb83879cf2a6,Fearless,7AalBKBoLDR4UmRYRJpdbj,Pink Floyd,Meddle,https://i.scdn.co/image/986b720a4a364a0d2558a4579dcea14b611800f7,57,0.38,0.341,G,-15.719,major,0.0418,0.16,0.0408,0.448,0.179,143.719,367933,4,G major
Roadetripe,3dd4XQnoUDXc7Qq5uXFiT5,https://api.spotify.com/v1/users/liraop/playlists/3dd4XQnoUDXc7Qq5uXFiT5/tracks,33,G+cRGynM5rXIQqvCfDd/10LVOreilxblX59Wb3Ti4ywYW3ZUOX7oWJenNy9ndrA/,https://mosaic.scdn.co/640/6e183bec30e9765bb171beaa5899a033ad7b278c8ba4ffc04848098d83c60477c3f84d183b3fe0f7bde6b7d337851ce9b918ebab40ed167a949df466de09af0a58bcfef897b28d1a11c8cb83879cf2a6,Riders On The Storm,14XWXWv5FoCbFzLksawpEe,The Doors,L.A. Woman,https://i.scdn.co/image/006e418c379a9417ebf9af0c67a2d17726aa1932,73,0.549,0.722,B,-11.729,minor,0.0283,0.25,0.0138,0.11,0.716,103.885,434720,4,B minor
Roadetripe,3dd4XQnoUDXc7Qq5uXFiT5,https://api.spotify.com/v1/users/liraop/playlists/3dd4XQnoUDXc7Qq5uXFiT5/tracks,33,G+cRGynM5rXIQqvCfDd/10LVOreilxblX59Wb3Ti4ywYW3ZUOX7oWJenNy9ndrA/,https://mosaic.scdn.co/640/6e183bec30e9765bb171beaa5899a033ad7b278c8ba4ffc04848098d83c60477c3f84d183b3fe0f7bde6b7d337851ce9b918ebab40ed167a949df466de09af0a58bcfef897b28d1a11c8cb83879cf2a6,Here Comes The Sun - Remastered,45yEy5WJywhJ3sDI28ajTm,The Beatles,Abbey Road (Remastered),https://i.scdn.co/image/9cab76ad73ce2adbacbd118ebc632255ce7c1841,77,0.557,0.54,A,-10.484,major,0.0347,0.0339,0.00248,0.179,0.394,129.171,185733,4,A major
Roadetripe,3dd4XQnoUDXc7Qq5uXFiT5,https://api.spotify.com/v1/users/liraop/playlists/3dd4XQnoUDXc7Qq5uXFiT5/tracks,33,G+cRGynM5rXIQqvCfDd/10LVOreilxblX59Wb3Ti4ywYW3ZUOX7oWJenNy9ndrA/,https://mosaic.scdn.co/640/6e183bec30e9765bb171beaa5899a033ad7b278c8ba4ffc04848098d83c60477c3f84d183b3fe0f7bde6b7d337851ce9b918ebab40ed167a949df466de09af0a58bcfef897b28d1a11c8cb83879cf2a6,Bower,2fXq3FmOiip5Vb20X68Pwk,Inner Wave,Underwater Pipe Dreams,https://i.scdn.co/image/4d86466bc088524f0f21fa1db1a36306607d94de,39,0.626,0.667,B,-5.524,minor,0.038,0.315,0.888,0.0835,0.945,85.974,126583,4,B minor
Roadetripe,3dd4XQnoUDXc7Qq5uXFiT5,https://api.spotify.com/v1/users/liraop/playlists/3dd4XQnoUDXc7Qq5uXFiT5/tracks,33,G+cRGynM5rXIQqvCfDd/10LVOreilxblX59Wb3Ti4ywYW3ZUOX7oWJenNy9ndrA/,https://mosaic.scdn.co/640/6e183bec30e9765bb171beaa5899a033ad7b278c8ba4ffc04848098d83c60477c3f84d183b3fe0f7bde6b7d337851ce9b918ebab40ed167a949df466de09af0a58bcfef897b28d1a11c8cb83879cf2a6,Interstellar Me,2RTy0YZXpKaKs81DtVpvHW,Inner Wave,Sun Transmission,https://i.scdn.co/image/b457e024e65f0e5bf5b58dc4a00187b73bdf0adc,41,0.611,0.59,F#,-7.684,minor,0.0295,0.579,0.938,0.0936,0.892,92.504,193447,4,F# minor
Roadetripe,3dd4XQnoUDXc7Qq5uXFiT5,https://api.spotify.com/v1/users/liraop/playlists/3dd4XQnoUDXc7Qq5uXFiT5/tracks,33,G+cRGynM5rXIQqvCfDd/10LVOreilxblX59Wb3Ti4ywYW3ZUOX7oWJenNy9ndrA/,https://mosaic.scdn.co/640/6e183bec30e9765bb171beaa5899a033ad7b278c8ba4ffc04848098d83c60477c3f84d183b3fe0f7bde6b7d337851ce9b918ebab40ed167a949df466de09af0a58bcfef897b28d1a11c8cb83879cf2a6,6000 Dias (Ou Mantra Dos 20 Anos),4GnnYNWWIeNy9g8Ciq8NbV,Boogarins,Manual,https://i.scdn.co/image/78dfc9e6251a8ea572d3fdd8c312c9a4086bfe45,42,0.296,0.863,F#,-5.796,minor,0.0637,0.00479,0.00954,0.653,0.586,124.48,263387,4,F# minor
Roadetripe,3dd4XQnoUDXc7Qq5uXFiT5,https://api.spotify.com/v1/users/liraop/playlists/3dd4XQnoUDXc7Qq5uXFiT5/tracks,33,G+cRGynM5rXIQqvCfDd/10LVOreilxblX59Wb3Ti4ywYW3ZUOX7oWJenNy9ndrA/,https://mosaic.scdn.co/640/6e183bec30e9765bb171beaa5899a033ad7b278c8ba4ffc04848098d83c60477c3f84d183b3fe0f7bde6b7d337851ce9b918ebab40ed167a949df466de09af0a58bcfef897b28d1a11c8cb83879cf2a6,Benzin,5JYSlt9iKSWrGWt16trfMZ,Boogarins,Manual,https://i.scdn.co/image/78dfc9e6251a8ea572d3fdd8c312c9a4086bfe45,42,0.492,0.611,A,-8.008,major,0.0265,0.281,0.0822,0.627,0.362,128.069,250373,4,A major
Roadetripe,3dd4XQnoUDXc7Qq5uXFiT5,https://api.spotify.com/v1/users/liraop/playlists/3dd4XQnoUDXc7Qq5uXFiT5/tracks,33,G+cRGynM5rXIQqvCfDd/10LVOreilxblX59Wb3Ti4ywYW3ZUOX7oWJenNy9ndrA/,https://mosaic.scdn.co/640/6e183bec30e9765bb171beaa5899a033ad7b278c8ba4ffc04848098d83c60477c3f84d183b3fe0f7bde6b7d337851ce9b918ebab40ed167a949df466de09af0a58bcfef897b28d1a11c8cb83879cf2a6,Peace Love and Harmony,4LBMZlUS5TeIvb8hWQJ8jW,Travis Bretzer,Bubble Gum,https://i.scdn.co/image/93e3de00562729ddee7f972bd03d10abc5b2f040,20,0.704,0.461,C,-8.293,major,0.0311,0.687,0.0322,0.218,0.224,77.035,191947,4,C major
Roadetripe,3dd4XQnoUDXc7Qq5uXFiT5,https://api.spotify.com/v1/users/liraop/playlists/3dd4XQnoUDXc7Qq5uXFiT5/tracks,33,G+cRGynM5rXIQqvCfDd/10LVOreilxblX59Wb3Ti4ywYW3ZUOX7oWJenNy9ndrA/,https://mosaic.scdn.co/640/6e183bec30e9765bb171beaa5899a033ad7b278c8ba4ffc04848098d83c60477c3f84d183b3fe0f7bde6b7d337851ce9b918ebab40ed167a949df466de09af0a58bcfef897b28d1a11c8cb83879cf2a6,Green Sugar,7FhKuFopFs9DZqocoHOvVs,Kikagaku Moyo,House in the Tall Grass,https://i.scdn.co/image/6ad161fe5ea2b2536d23bf80cb3d1dfcac2d4eec,42,0.496,0.572,A,-9.65,major,0.0354,0.517,0.11,0.402,0.295,124.394,474e3,4,A major
Roadetripe,3dd4XQnoUDXc7Qq5uXFiT5,https://api.spotify.com/v1/users/liraop/playlists/3dd4XQnoUDXc7Qq5uXFiT5/tracks,33,G+cRGynM5rXIQqvCfDd/10LVOreilxblX59Wb3Ti4ywYW3ZUOX7oWJenNy9ndrA/,https://mosaic.scdn.co/640/6e183bec30e9765bb171beaa5899a033ad7b278c8ba4ffc04848098d83c60477c3f84d183b3fe0f7bde6b7d337851ce9b918ebab40ed167a949df466de09af0a58bcfef897b28d1a11c8cb83879cf2a6,Galatea's Guitar,5YafdAyEYVePLz5QGCeD44,Gábor Szabó,Dreams,https://i.scdn.co/image/1cd0396f5175c90988c80d7d6a103f93663291fb,40,0.572,0.403,G#,-12.681,major,0.0531,0.356,0.726,0.18,0.0877,93.306,340907,4,G# major
Roadetripe,3dd4XQnoUDXc7Qq5uXFiT5,https://api.spotify.com/v1/users/liraop/playlists/3dd4XQnoUDXc7Qq5uXFiT5/tracks,33,G+cRGynM5rXIQqvCfDd/10LVOreilxblX59Wb3Ti4ywYW3ZUOX7oWJenNy9ndrA/,https://mosaic.scdn.co/640/6e183bec30e9765bb171beaa5899a033ad7b278c8ba4ffc04848098d83c60477c3f84d183b3fe0f7bde6b7d337851ce9b918ebab40ed167a949df466de09af0a58bcfef897b28d1a11c8cb83879cf2a6,Onda Negra,3DQYxR1vGilLlKhNnOyvKT,Boogarins,Lá Vem a Morte,https://i.scdn.co/image/291cda446dd1308105a2d122500a42389a9ba09a,39,0.425,0.626,F,-6.109,major,0.048,0.238,0.00129,0.057,0.231,174.026,276084,4,F major
Roadetripe,3dd4XQnoUDXc7Qq5uXFiT5,https://api.spotify.com/v1/users/liraop/playlists/3dd4XQnoUDXc7Qq5uXFiT5/tracks,33,G+cRGynM5rXIQqvCfDd/10LVOreilxblX59Wb3Ti4ywYW3ZUOX7oWJenNy9ndrA/,https://mosaic.scdn.co/640/6e183bec30e9765bb171beaa5899a033ad7b278c8ba4ffc04848098d83c60477c3f84d183b3fe0f7bde6b7d337851ce9b918ebab40ed167a949df466de09af0a58bcfef897b28d1a11c8cb83879cf2a6,Tesselation,4MldZQVshwaVqyCOf24V15,Mild High Club,Skiptracing,https://i.scdn.co/image/965ad0d84f6d89a5fb68276489bc29c6d44d7caf,6,0.668,0.406,E,-9.466,major,0.0321,0.138,0.13,0.096,0.548,73.998,152825,4,E major
Roadetripe,3dd4XQnoUDXc7Qq5uXFiT5,https://api.spotify.com/v1/users/liraop/playlists/3dd4XQnoUDXc7Qq5uXFiT5/tracks,33,G+cRGynM5rXIQqvCfDd/10LVOreilxblX59Wb3Ti4ywYW3ZUOX7oWJenNy9ndrA/,https://mosaic.scdn.co/640/6e183bec30e9765bb171beaa5899a033ad7b278c8ba4ffc04848098d83c60477c3f84d183b3fe0f7bde6b7d337851ce9b918ebab40ed167a949df466de09af0a58bcfef897b28d1a11c8cb83879cf2a6,Tighten Up - Live,3G1YUxu7dXHEBKgaNT79iR,The Black Keys,Brothers (Deluxe Edition),https://i.scdn.co/image/7a8bb797da6d4c6c8b627135500a9db44a38f58f,37,0.387,0.644,C#,-6.153,minor,0.0656,7.28e-4,0,0.149,0.526,108.46,213627,4,C# minor
Roadetripe,3dd4XQnoUDXc7Qq5uXFiT5,https://api.spotify.com/v1/users/liraop/playlists/3dd4XQnoUDXc7Qq5uXFiT5/tracks,33,G+cRGynM5rXIQqvCfDd/10LVOreilxblX59Wb3Ti4ywYW3ZUOX7oWJenNy9ndrA/,https://mosaic.scdn.co/640/6e183bec30e9765bb171beaa5899a033ad7b278c8ba4ffc04848098d83c60477c3f84d183b3fe0f7bde6b7d337851ce9b918ebab40ed167a949df466de09af0a58bcfef897b28d1a11c8cb83879cf2a6,Skiptracing,5K7gayhe40Jdckjo20XmfB,Mild High Club,Skiptracing,https://i.scdn.co/image/965ad0d84f6d89a5fb68276489bc29c6d44d7caf,6,0.721,0.678,B,-9.203,minor,0.0245,0.0704,9.4e-5,0.401,0.815,109.409,219646,4,B minor
Roadetripe,3dd4XQnoUDXc7Qq5uXFiT5,https://api.spotify.com/v1/users/liraop/playlists/3dd4XQnoUDXc7Qq5uXFiT5/tracks,33,G+cRGynM5rXIQqvCfDd/10LVOreilxblX59Wb3Ti4ywYW3ZUOX7oWJenNy9ndrA/,https://mosaic.scdn.co/640/6e183bec30e9765bb171beaa5899a033ad7b278c8ba4ffc04848098d83c60477c3f84d183b3fe0f7bde6b7d337851ce9b918ebab40ed167a949df466de09af0a58bcfef897b28d1a11c8cb83879cf2a6,It's Real,1K9YlxsaqEDqTaGHOdPVRJ,Real Estate,Days,https://i.scdn.co/image/1d069a44e33a8356bf6413c3dadefa7919886faf,50,0.419,0.856,D,-5.443,major,0.0298,0.00928,0.0964,0.124,0.721,152.009,168493,4,D major
Roadetripe,3dd4XQnoUDXc7Qq5uXFiT5,https://api.spotify.com/v1/users/liraop/playlists/3dd4XQnoUDXc7Qq5uXFiT5/tracks,33,G+cRGynM5rXIQqvCfDd/10LVOreilxblX59Wb3Ti4ywYW3ZUOX7oWJenNy9ndrA/,https://mosaic.scdn.co/640/6e183bec30e9765bb171beaa5899a033ad7b278c8ba4ffc04848098d83c60477c3f84d183b3fe0f7bde6b7d337851ce9b918ebab40ed167a949df466de09af0a58bcfef897b28d1a11c8cb83879cf2a6,Talking Backwards,0ZwlxoHAnvkCRjsOrHAleU,Real Estate,Atlas,https://i.scdn.co/image/8fbbb4a24cb6ff4ec9f8ee3f06404d8d25198990,59,0.408,0.875,F,-6.036,major,0.0301,0.0299,0.823,0.169,0.56,150.782,187733,4,F major
Roadetripe,3dd4XQnoUDXc7Qq5uXFiT5,https://api.spotify.com/v1/users/liraop/playlists/3dd4XQnoUDXc7Qq5uXFiT5/tracks,33,G+cRGynM5rXIQqvCfDd/10LVOreilxblX59Wb3Ti4ywYW3ZUOX7oWJenNy9ndrA/,https://mosaic.scdn.co/640/6e183bec30e9765bb171beaa5899a033ad7b278c8ba4ffc04848098d83c60477c3f84d183b3fe0f7bde6b7d337851ce9b918ebab40ed167a949df466de09af0a58bcfef897b28d1a11c8cb83879cf2a6,World Music,2wTdyWwjklf08skhxT3C03,Suburban Kids With Biblical Names,#4,https://i.scdn.co/image/47f249024df2f6fd979ebe276651b4e36b98cda7,0,0.659,0.891,E,-5.585,minor,0.0385,0.109,0.00115,0.296,0.591,108.008,201387,3,E minor
Roadetripe,3dd4XQnoUDXc7Qq5uXFiT5,https://api.spotify.com/v1/users/liraop/playlists/3dd4XQnoUDXc7Qq5uXFiT5/tracks,33,G+cRGynM5rXIQqvCfDd/10LVOreilxblX59Wb3Ti4ywYW3ZUOX7oWJenNy9ndrA/,https://mosaic.scdn.co/640/6e183bec30e9765bb171beaa5899a033ad7b278c8ba4ffc04848098d83c60477c3f84d183b3fe0f7bde6b7d337851ce9b918ebab40ed167a949df466de09af0a58bcfef897b28d1a11c8cb83879cf2a6,Weekend Wars,19K3lUMJmOdeuOBTrbLm19,MGMT,Oracular Spectacular,https://i.scdn.co/image/b3794a3323bb0b55266b3e949ad99a055556dc87,57,0.549,0.859,F,-3.993,major,0.0361,0.0964,2.36e-5,0.322,0.69,77.013,250773,4,F major
Roadetripe,3dd4XQnoUDXc7Qq5uXFiT5,https://api.spotify.com/v1/users/liraop/playlists/3dd4XQnoUDXc7Qq5uXFiT5/tracks,33,G+cRGynM5rXIQqvCfDd/10LVOreilxblX59Wb3Ti4ywYW3ZUOX7oWJenNy9ndrA/,https://mosaic.scdn.co/640/6e183bec30e9765bb171beaa5899a033ad7b278c8ba4ffc04848098d83c60477c3f84d183b3fe0f7bde6b7d337851ce9b918ebab40ed167a949df466de09af0a58bcfef897b28d1a11c8cb83879cf2a6,Learn to Fly,5OQsiBsky2k2kDKy2bX2eT,Foo Fighters,There Is Nothing Left To Lose,https://i.scdn.co/image/90b8179b5a6785a8feaba72b8b634dc6f82aa6f1,73,0.465,0.919,E,-4.025,major,0.0408,1.83e-5,2.07e-5,0.262,0.537,135.997,235293,4,E major
Roadetripe,3dd4XQnoUDXc7Qq5uXFiT5,https://api.spotify.com/v1/users/liraop/playlists/3dd4XQnoUDXc7Qq5uXFiT5/tracks,33,G+cRGynM5rXIQqvCfDd/10LVOreilxblX59Wb3Ti4ywYW3ZUOX7oWJenNy9ndrA/,https://mosaic.scdn.co/640/6e183bec30e9765bb171beaa5899a033ad7b278c8ba4ffc04848098d83c60477c3f84d183b3fe0f7bde6b7d337851ce9b918ebab40ed167a949df466de09af0a58bcfef897b28d1a11c8cb83879cf2a6,Come As You Are,2RsAajgo0g7bMCHxwH3Sk0,Nirvana,Nevermind (Remastered),https://i.scdn.co/image/c134f45e3dace71fee005cd59e8dce0c07572576,51,0.502,0.821,E,-5.768,minor,0.0381,1.84e-4,3.35e-4,0.0863,0.557,120.008,218920,4,E minor
Roadetripe,3dd4XQnoUDXc7Qq5uXFiT5,https://api.spotify.com/v1/users/liraop/playlists/3dd4XQnoUDXc7Qq5uXFiT5/tracks,33,G+cRGynM5rXIQqvCfDd/10LVOreilxblX59Wb3Ti4ywYW3ZUOX7oWJenNy9ndrA/,https://mosaic.scdn.co/640/6e183bec30e9765bb171beaa5899a033ad7b278c8ba4ffc04848098d83c60477c3f84d183b3fe0f7bde6b7d337851ce9b918ebab40ed167a949df466de09af0a58bcfef897b28d1a11c8cb83879cf2a6,Zorbing,6SVSBX8f1HC2zQhvoEPjvg,Stornoway,Beachcomber's Windowsill,https://i.scdn.co/image/2a35d777c9a089b8dd822a1dec863501870357c0,42,0.532,0.504,A,-7.533,major,0.0306,0.637,1.89e-5,0.21,0.479,154.885,209360,4,A major
Roadetripe,3dd4XQnoUDXc7Qq5uXFiT5,https://api.spotify.com/v1/users/liraop/playlists/3dd4XQnoUDXc7Qq5uXFiT5/tracks,33,G+cRGynM5rXIQqvCfDd/10LVOreilxblX59Wb3Ti4ywYW3ZUOX7oWJenNy9ndrA/,https://mosaic.scdn.co/640/6e183bec30e9765bb171beaa5899a033ad7b278c8ba4ffc04848098d83c60477c3f84d183b3fe0f7bde6b7d337851ce9b918ebab40ed167a949df466de09af0a58bcfef897b28d1a11c8cb83879cf2a6,Crooked Teeth,1crbFuCkGL4kXnAGd63RXq,Death Cab for Cutie,Plans,https://i.scdn.co/image/a8716a82cc8c3767c6d1686655165d89998a4730,55,0.579,0.662,A,-6.885,major,0.0245,6.25e-4,3.89e-6,0.117,0.574,102.951,203733,4,A major
acordar,2bGMZyFSUWstWA4E8wAZal,https://api.spotify.com/v1/users/liraop/playlists/2bGMZyFSUWstWA4E8wAZal/tracks,60,6SD2Op1dYpz1iCjWLSpHcXF3QlT54XPR1CHGBv6ODh56Un/If5has1ZhH+Quu3Yt,https://pl.scdn.co/images/pl/default/064873f89f62552fcc0831072e01828e46616fd5,The Number 4,6ZgCb9Wsm49GuEMWmjMkfz,Khruangbin,The Infamous Bill,https://i.scdn.co/image/00cf649dbf6f48da96760cd882878992dd332154,50,0.632,0.396,D,-12.926,minor,0.0324,0.11,0.827,0.101,0.885,81.734,221219,4,D minor
